Time XAccel YAccel ZAccel
725.398 1.560 2.920 2.600
725.675 1.560 2.920 2.600
725.954 1.560 2.920 2.520
726.231 1.560 2.840 2.600
726.510 1.640 2.920 2.600
726.787 1.560 3.000 2.520
727.065 1.640 2.920 2.600
727.343 1.560 2.840 2.520
727.621 1.640 2.840 2.600
727.899 1.640 2.840 2.600
728.184 1.560 2.920 2.520
728.462 1.640 2.920 2.520
728.739 1.640 2.920 2.600
729.018 1.560 2.920 2.520
729.295 1.640 2.920 2.600
729.574 1.640 2.920 2.600
729.851 1.640 2.920 2.520
730.129 1.640 2.920 2.600
730.417 1.640 2.920 2.600
730.695 1.640 2.920 2.520
730.982 1.640 2.920 2.520
731.260 1.640 2.920 2.520
731.538 1.640 2.920 2.520
731.822 1.640 2.920 2.520
732.100 1.640 2.920 2.520
732.377 1.640 2.920 2.520
732.656 1.640 2.920 2.520
732.933 1.640 2.920 2.520
733.211 1.560 2.920 2.520
733.489 1.640 2.920 2.440
733.767 1.640 2.920 2.520
734.044 1.640 2.920 2.520
734.323 1.640 2.920 2.520
734.600 1.640 2.920 2.520
734.879 1.640 2.920 2.520
735.156 1.640 2.920 2.520
735.434 1.640 2.920 2.600
735.719 1.560 2.920 2.520
735.996 1.640 2.920 2.520
736.275 1.560 2.920 2.520
736.552 1.640 2.920 2.520
736.831 1.560 2.920 2.520
737.108 1.640 2.840 2.520
737.386 1.560 2.920 2.520
737.664 1.560 2.840 2.600
737.942 1.560 2.840 2.520
738.219 1.640 2.760 2.520
738.498 1.560 2.760 2.600
738.775 1.640 3.080 2.680
739.053 1.640 3.000 2.680
739.337 1.640 3.000 2.600
739.615 1.640 3.000 2.440
739.893 1.560 2.840 2.520
740.171 1.640 2.840 2.520
740.448 1.640 2.920 2.600
740.727 1.640 2.920 2.520
741.004 1.640 2.920 2.520
741.283 1.640 2.920 2.520
741.561 1.640 2.920 2.520
741.838 1.560 2.920 2.600
742.117 1.560 2.840 2.600
742.394 1.560 2.840 2.600
742.672 1.560 2.840 2.600
742.950 1.560 2.840 2.600
743.235 1.640 2.840 2.600
743.512 1.560 2.840 2.600
743.790 1.640 2.760 2.600
744.068 1.560 2.760 2.520
744.346 1.560 2.840 2.600
744.623 1.560 2.840 2.600
744.911 1.560 2.840 2.600
745.189 1.560 2.840 2.600
745.466 1.560 2.840 2.600
745.745 1.560 2.760 2.520
746.022 1.560 2.760 2.520
746.300 1.560 2.760 2.520
746.588 1.560 2.760 2.520
746.873 1.560 2.760 2.520
747.151 1.560 2.840 2.520
747.428 1.560 2.840 2.600
747.707 1.560 2.840 2.600
747.984 1.560 2.840 2.600
748.262 1.560 2.840 2.600
748.540 1.560 2.840 2.600
748.818 1.560 2.840 2.600
749.096 1.560 2.760 2.600
749.374 1.560 2.760 2.520
749.651 1.560 2.840 2.520
749.930 1.560 2.840 2.520
750.207 1.560 2.840 2.600
750.485 1.560 2.840 2.520
750.769 1.560 2.840 2.600
751.048 1.560 2.840 2.600
751.325 1.560 2.760 2.520
751.603 1.560 2.840 2.520
751.881 1.560 2.920 2.600
752.159 1.560 2.840 2.520
752.436 1.560 2.920 2.520
752.715 1.640 2.920 2.600
752.992 1.480 2.840 2.600
753.270 1.560 2.840 2.600
753.548 1.480 2.840 2.600
753.826 1.560 2.840 2.440
754.104 1.560 2.840 2.520
754.388 1.560 2.760 2.600
754.667 1.640 2.760 2.520
754.944 1.560 2.760 2.440
755.222 1.560 2.840 2.520
755.500 1.640 2.760 2.520
755.778 1.560 2.760 2.520
756.055 1.560 2.840 2.520
756.334 1.560 2.840 2.520
756.611 1.560 2.840 2.520
756.889 1.560 2.840 2.520
757.167 1.560 2.840 2.520
757.445 1.560 2.840 2.600
757.723 1.560 2.840 2.520
758.001 1.560 2.840 2.520
758.286 1.560 2.840 2.520
758.563 1.560 2.840 2.600
758.842 1.560 2.840 2.600
759.119 1.560 2.840 2.600
759.397 1.640 2.840 2.520
759.675 1.560 2.760 2.600
759.953 1.560 2.840 2.520
760.230 1.640 2.840 2.680
760.509 1.640 2.920 2.840
760.786 1.640 3.000 2.600
761.065 1.640 3.000 2.520
761.342 1.640 3.080 2.440
761.620 1.720 3.080 2.520
761.904 1.720 3.080 2.520
762.182 1.640 3.080 2.520
762.460 1.640 3.000 2.520
762.738 1.640 3.000 2.520
763.027 1.560 2.920 2.520
763.304 1.640 2.920 2.520
763.582 1.640 2.920 2.520
763.860 1.640 3.000 2.520
764.138 1.640 3.000 2.520
764.415 1.640 2.920 2.520
764.694 1.640 3.000 2.520
764.971 1.640 2.920 2.520
765.249 1.640 2.920 2.520
765.527 1.640 2.920 2.520
765.812 1.560 2.920 2.440
766.099 1.640 2.920 2.440
766.376 1.640 2.920 2.440
766.654 1.640 2.840 2.440
766.931 1.640 2.920 2.440
767.210 1.640 2.920 2.520
767.487 1.640 2.920 2.520
767.765 1.640 3.000 2.600
768.043 1.560 2.760 2.520
768.321 1.640 2.840 2.760
768.598 1.640 2.840 2.680
768.877 1.560 3.000 2.760
769.154 1.640 2.920 2.760
769.439 1.640 2.920 2.760
769.716 1.560 3.000 2.760
769.994 1.640 3.000 2.680
770.272 1.640 3.000 2.680
770.550 1.640 3.000 2.840
770.827 1.560 2.840 2.680
771.106 1.560 2.840 2.600
771.384 1.560 2.760 2.680
771.661 1.560 2.760 2.680
771.939 1.560 2.840 2.760
772.217 1.560 2.840 2.760
772.495 1.560 2.840 2.760
772.772 1.560 2.840 2.680
773.051 1.560 2.840 2.680
773.335 1.560 2.840 2.680
773.613 1.560 2.920 2.600
773.890 1.560 2.600 2.600
774.168 1.560 2.680 2.600
774.446 1.560 2.680 2.520
774.724 1.560 2.760 2.520
775.001 1.560 2.760 2.520
775.280 1.560 2.760 2.600
775.557 1.560 2.760 2.680
775.835 1.560 2.760 2.680
776.113 1.560 2.680 2.680
776.391 1.560 2.760 2.680
776.668 1.560 2.840 2.680
776.953 1.640 2.760 2.760
777.231 1.560 2.920 2.760
777.509 1.640 3.000 2.680
777.787 1.560 2.920 2.760
778.065 1.640 2.840 3.000
778.343 1.640 2.920 2.920
778.620 1.640 3.080 3.000
778.898 1.640 3.000 2.920
779.186 1.640 3.000 2.920
779.464 1.640 3.000 3.000
779.742 1.640 2.920 2.840
780.029 1.720 3.000 3.000
780.307 1.720 3.000 3.000
780.584 1.640 3.080 2.920
780.869 1.640 3.160 3.080
781.146 1.640 3.000 3.000
781.425 1.720 2.760 2.920
781.702 1.640 2.600 3.240
781.980 1.800 2.680 3.480
782.257 1.800 2.600 3.320
782.536 1.720 2.520 3.080
782.813 1.480 2.600 3.000
783.091 1.560 2.600 2.920
783.368 1.560 2.680 3.240
783.647 1.640 2.680 3.080
783.924 1.640 2.520 3.000
784.202 1.560 2.520 2.920
784.487 1.560 2.600 3.000
784.764 1.480 3.000 2.920
785.043 1.880 3.160 3.400
785.320 1.560 2.840 3.000
785.598 1.720 2.920 2.920
785.876 1.640 2.840 3.080
786.154 1.640 2.760 2.920
786.431 1.640 2.920 2.760
786.709 1.560 2.840 2.840
786.987 1.720 3.000 2.920
787.265 1.640 3.000 2.680
787.542 1.560 2.920 2.680
787.821 1.640 2.840 2.760
788.098 1.640 2.920 2.760
788.377 1.560 3.080 2.760
788.654 1.640 3.160 2.920
788.932 2.200 3.400 3.160
789.209 2.120 3.240 3.240
789.488 2.200 3.320 3.560
789.765 1.880 3.000 3.480
790.043 2.200 2.360 3.160
790.320 1.880 2.840 3.720
790.599 2.120 2.760 3.320
790.876 1.720 2.520 3.160
791.154 1.560 2.360 3.000
791.432 1.800 2.840 2.680
791.710 1.640 2.520 3.000
791.995 1.560 2.520 3.000
792.272 1.640 2.520 3.080
792.550 1.560 2.600 3.080
792.828 1.640 2.360 3.160
793.106 1.400 2.280 3.320
793.383 1.320 2.520 3.320
793.661 1.720 2.520 3.080
793.939 1.640 2.360 3.080
794.217 1.640 2.360 3.160
794.494 1.720 2.520 3.080
794.773 1.800 2.440 3.240
795.050 1.640 2.440 3.160
795.328 1.720 2.440 3.160
795.623 1.640 2.440 3.160
795.901 1.720 2.440 3.080
796.179 1.640 2.440 3.080
796.456 1.640 2.440 3.160
796.734 1.720 2.440 3.160
797.012 1.640 2.440 3.080
797.290 1.640 2.520 3.080
797.567 1.640 2.520 3.080
797.845 1.640 2.440 3.080
798.123 1.640 2.440 3.080
798.401 1.720 2.440 3.160
798.678 1.080 3.240 3.800
798.957 1.640 2.680 3.960
799.234 1.960 2.360 3.480
799.519 1.320 2.520 3.160
799.796 1.720 2.680 3.320
800.074 1.480 2.360 2.840
800.351 1.480 2.280 2.600
800.630 1.800 2.440 2.680
800.907 2.520 2.280 2.680
801.185 2.520 2.600 2.040
801.472 2.840 3.560 1.640
801.750 3.480 3.720 2.200
802.028 2.840 4.280 2.200
802.305 2.360 4.200 2.360
802.583 2.200 3.080 1.880
802.861 2.520 3.640 1.880
803.146 2.120 3.080 2.280
803.423 2.440 3.080 2.200
803.701 2.760 2.840 3.000
803.978 3.000 3.960 2.120
804.257 3.000 4.200 2.440
804.534 2.360 3.240 1.800
804.812 3.000 4.120 2.360
805.089 2.840 3.160 1.720
805.368 2.520 4.040 2.440
805.646 2.520 3.240 1.800
805.923 2.680 4.200 2.520
806.202 2.120 2.920 1.880
806.479 2.200 4.120 2.440
806.757 2.040 3.080 2.360
807.041 2.120 3.320 1.720
807.319 2.120 3.240 3.000
807.597 3.000 2.600 2.040
807.875 2.840 3.720 1.960
808.152 2.520 3.480 1.720
808.430 3.160 4.280 3.080
808.708 2.760 3.560 2.120
808.986 2.520 3.640 2.280
809.263 2.840 4.440 2.120
809.542 2.200 4.200 1.960
809.819 2.360 3.800 2.040
810.097 1.640 2.680 2.520
810.375 2.120 2.680 2.360
810.659 3.080 2.680 2.840
810.938 3.080 3.640 1.480
811.215 2.040 4.520 2.280
811.493 1.720 3.240 2.520
811.781 1.800 3.560 3.320
812.059 1.560 3.400 1.800
812.336 1.720 2.440 2.600
812.614 2.840 3.400 3.800
812.892 1.720 4.280 2.280
813.170 2.040 3.560 3.000
813.447 2.840 3.800 1.400
813.725 2.120 4.120 2.120
814.002 2.680 2.920 3.160
814.281 10.840 5.400 2.760
814.566 2.360 3.880 1.160
814.843 3.320 2.840 2.040
815.130 3.160 3.400 1.480
815.407 3.160 3.240 1.960
815.685 2.760 3.800 1.480
815.962 2.600 3.000 2.920
816.241 2.200 3.960 1.480
816.518 2.520 3.160 1.640
816.796 2.440 3.000 2.840
817.073 3.480 2.040 1.720
817.351 3.560 2.520 3.880
817.629 3.960 3.320 3.560
817.907 3.080 3.640 4.040
818.192 2.600 3.800 3.560
818.469 5.160 4.440 4.680
818.747 3.640 3.320 5.960
819.024 2.520 3.960 1.480
819.303 2.760 2.760 3.480
819.580 2.920 4.440 2.440
819.858 1.720 4.200 3.720
820.135 4.440 4.200 2.440
820.414 2.200 0.600 6.120
820.691 2.760 2.600 0.040
820.969 1.480 2.440 0.200
821.246 4.360 1.720 0.920
821.525 2.520 3.480 2.040
821.802 2.600 3.560 1.560
822.087 3.240 2.200 1.080
822.364 3.000 1.880 2.120
822.642 2.600 1.800 2.440
822.919 2.680 1.560 2.360
823.197 2.760 1.720 2.280
823.475 1.640 2.200 2.600
823.753 2.680 2.680 3.560
824.030 2.440 1.880 3.640
824.308 2.360 2.040 3.240
824.586 2.120 1.320 2.520
824.864 2.440 1.720 2.040
825.141 2.280 1.720 2.200
825.419 2.280 1.640 2.360
825.704 2.200 1.320 2.360
825.981 2.360 1.640 3.080
826.259 2.280 1.880 3.240
826.537 2.200 1.800 2.360
826.815 2.040 1.720 2.280
827.092 2.040 1.720 2.520
827.370 1.960 1.800 2.520
827.647 2.040 1.720 2.600
827.926 2.120 1.720 2.840
828.213 2.440 2.600 2.920
828.491 2.600 3.560 3.160
828.768 2.440 3.640 2.840
829.046 2.440 3.560 3.080
829.324 2.360 3.640 3.080
829.609 2.200 3.560 3.160
829.887 2.360 2.120 3.560
830.164 2.280 1.800 3.080
830.442 2.280 1.640 1.720
830.719 2.040 1.800 2.120
830.997 1.800 1.560 2.520
831.275 2.920 2.280 4.360
831.553 3.400 2.040 3.320
831.830 4.600 6.920 3.560
832.108 4.120 4.040 3.000
832.385 2.920 3.320 3.400
832.663 3.000 3.320 3.400
832.941 3.000 3.400 3.400
833.226 3.000 3.320 3.480
833.503 3.000 3.320 3.400
833.781 3.000 3.160 3.720
834.058 3.080 3.320 3.320
834.336 3.000 3.400 3.400
834.613 2.920 3.400 3.320
834.892 3.000 3.320 3.400
835.169 3.000 3.400 3.400
835.447 3.000 3.400 3.400
835.724 3.000 3.320 3.400
836.002 3.000 3.320 3.400
836.280 2.920 3.400 3.400
836.567 2.920 3.400 3.400
836.845 2.920 3.400 3.480
837.128 2.920 3.320 3.480
837.406 3.000 3.400 3.400
837.684 3.000 3.400 3.400
837.962 3.000 3.320 3.400
838.239 2.920 3.400 3.400
838.517 3.000 3.320 3.400
838.794 3.080 3.320 3.400
839.073 2.760 3.400 3.480
839.350 2.440 3.320 3.320
839.628 3.400 3.080 3.400
839.905 3.160 3.720 3.320
840.183 2.440 3.240 3.640
840.462 3.320 3.400 3.480
840.743 3.000 3.480 3.320
841.021 2.200 3.240 3.480
841.298 3.400 3.160 3.400
841.576 2.040 3.320 3.320
841.853 3.160 3.480 3.320
842.131 2.840 3.480 3.400
842.409 3.320 3.320 3.240
842.687 2.360 3.320 3.480
842.964 2.680 3.480 3.400
843.242 2.760 3.320 3.480
843.519 2.760 3.400 3.480
843.798 3.080 3.320 3.480
844.075 2.920 3.240 3.480
844.353 2.920 3.400 3.320
844.648 3.080 3.400 3.320
844.925 2.840 3.480 3.320
845.203 2.920 3.320 3.400
845.481 3.000 3.400 3.400
845.759 3.000 3.320 3.320
846.036 3.080 3.240 3.400
846.315 3.000 3.320 3.320
846.592 2.920 3.320 3.400
846.870 2.920 3.320 3.320
847.148 3.160 3.000 3.640
847.426 3.160 3.400 3.400
847.703 3.080 3.480 3.400
847.982 3.080 3.560 3.240
848.266 3.160 3.320 3.320
848.544 3.160 3.320 3.240
848.821 3.160 3.160 3.320
849.100 3.160 3.160 3.320
849.377 3.240 3.240 3.320
849.655 3.240 3.240 3.320
849.934 3.160 3.240 3.400
850.220 3.160 3.240 3.400
850.498 3.240 3.160 3.320
850.776 3.080 2.920 3.480
851.054 3.160 3.240 3.320
851.331 3.080 3.160 3.400
851.610 3.160 3.160 3.320
851.887 3.240 3.240 3.320
852.172 3.240 3.240 3.320
852.449 3.160 3.160 3.320
852.728 3.160 3.240 3.320
853.006 3.160 3.240 3.320
853.283 3.160 3.240 3.320
853.562 3.160 3.240 3.400
853.839 3.080 3.240 3.400
854.117 3.160 3.240 3.400
854.395 3.160 3.240 3.320
854.673 3.160 3.240 3.320
854.951 3.160 3.240 3.400
855.229 3.160 3.240 3.320
855.506 3.240 3.240 3.320
855.791 3.160 3.240 3.400
856.068 3.160 3.320 3.320
856.347 3.080 3.320 3.320
856.624 3.160 3.240 3.400
856.903 3.160 3.240 3.400
857.180 3.160 3.240 3.400
857.458 3.240 3.240 3.320
857.736 3.160 3.320 3.320
858.014 3.160 3.240 3.400
858.291 3.160 3.240 3.400
858.570 3.160 3.240 3.320
858.847 3.240 3.240 3.320
859.125 3.160 3.240 3.400
859.410 3.160 3.240 3.320
859.688 3.160 3.320 3.320
859.966 3.160 3.240 3.320
860.243 3.160 3.240 3.320
860.522 3.160 3.400 3.160
860.809 3.080 3.320 3.400
861.088 3.240 3.320 3.320
861.365 3.240 3.240 3.400
861.643 3.480 3.000 3.640
861.920 3.400 3.160 3.160
862.199 3.160 3.160 3.320
862.476 3.240 3.240 3.320
862.755 3.080 3.320 3.480
863.033 3.000 3.320 3.480
863.317 3.000 3.320 3.480
863.595 3.000 3.320 3.480
863.872 2.920 3.320 3.480
864.151 2.360 4.760 7.800
864.428 4.280 6.760 6.360
864.706 1.720 3.960 4.120
864.984 2.680 4.280 4.520
865.262 1.880 2.600 4.440
865.539 4.520 1.240 -0.440
865.818 3.160 1.880 3.000
866.095 2.680 1.720 3.480
866.373 3.000 1.640 3.240
866.651 2.760 1.880 3.240
866.936 2.200 1.640 3.320
867.214 2.760 1.800 3.560
867.491 2.440 1.880 3.560
867.770 2.760 1.960 3.480
868.047 -0.360 1.640 2.840
868.325 2.280 2.920 3.160
868.603 2.840 3.400 3.320
868.881 2.760 3.880 2.920
869.159 3.560 4.040 2.840
869.437 7.240 3.720 3.480
869.714 2.680 3.000 2.360
869.993 3.720 3.640 1.400
870.270 3.160 4.200 3.080
870.548 4.360 3.720 2.360
870.832 2.440 3.640 1.960
871.110 2.440 3.400 2.440
871.388 2.360 3.800 2.040
871.675 3.000 3.240 2.200
871.953 2.440 3.640 2.280
872.231 2.680 3.880 2.120
872.509 2.520 3.720 2.360
872.786 2.520 3.720 2.200
873.064 2.520 3.640 2.280
873.342 2.520 3.640 2.200
873.620 2.520 3.640 2.200
873.897 2.520 3.560 2.280
874.176 2.520 3.560 2.200
874.459 2.520 3.640 2.200
874.738 2.520 3.640 2.200
875.015 2.520 3.640 2.200
875.293 2.520 3.640 2.200
875.571 2.520 3.640 2.200
875.849 2.520 3.640 2.280
876.126 2.600 3.640 2.280
876.405 2.520 3.640 2.200
876.682 2.520 3.640 2.200
876.970 2.520 3.640 2.200
877.249 2.520 3.640 2.280
877.526 2.520 3.640 2.200
877.804 2.520 3.640 2.280
878.082 2.520 3.640 2.200
878.367 2.520 3.640 2.200
878.644 2.520 3.560 2.200
878.922 -5.880 8.280 0.600
879.200 9.080 0.760 7.080
879.478 4.200 3.240 1.720
879.755 1.960 3.640 1.640
880.034 2.760 3.880 2.360
880.312 2.760 3.880 1.640
880.589 1.960 3.960 2.360
880.868 2.280 2.760 2.280
881.145 2.680 3.240 2.200
881.423 2.840 3.640 2.200
881.701 2.760 3.720 2.120
881.985 2.360 3.800 2.520
882.263 2.120 3.800 2.200
882.541 2.520 3.800 2.120
882.818 4.120 4.200 1.800
883.097 2.280 3.160 2.280
883.374 3.160 3.800 2.520
883.652 2.440 3.880 2.040
883.930 2.440 3.560 2.520
884.208 2.520 3.720 2.520
884.485 2.440 3.640 2.200
884.764 2.600 3.640 2.360
885.041 2.440 3.800 2.360
885.328 2.520 3.560 2.280
885.606 2.440 3.640 2.280
885.890 2.440 3.640 2.360
886.169 2.440 3.560 2.360
886.446 2.440 3.640 2.280
886.724 2.440 3.720 2.280
887.002 2.520 3.640 2.440
887.280 2.440 3.640 2.200
887.557 2.440 3.640 2.360
887.835 2.440 3.640 2.360
888.113 2.360 3.720 2.280
888.391 3.880 4.200 2.120
888.668 2.920 3.960 2.680
888.947 1.880 4.440 2.120
889.224 1.880 3.240 2.040
889.509 2.840 2.760 3.720
889.787 2.680 3.000 1.960
890.064 2.440 3.800 2.280
890.343 2.760 3.640 1.560
890.620 2.280 3.640 2.200
890.898 2.120 3.560 1.960
891.176 3.720 0.680 3.240
891.454 2.680 2.600 2.680
891.731 3.480 3.800 3.000
892.010 3.640 3.560 3.400
892.287 3.480 3.000 2.440
892.565 3.560 3.000 2.440
892.843 3.560 3.000 2.440
893.121 3.560 3.000 2.440
893.416 3.560 3.080 2.440
893.693 3.560 3.000 2.440
893.972 3.640 3.000 2.520
894.249 3.560 3.000 2.520
894.527 3.560 3.080 2.440
894.805 3.560 3.080 2.520
895.083 3.560 3.080 2.440
895.360 3.560 3.080 2.520
895.639 3.560 3.080 2.520
895.916 3.560 3.080 2.520
896.194 3.640 3.080 2.520
896.472 3.640 3.080 2.520
896.750 3.640 3.080 2.520
897.034 3.560 3.000 2.520
897.312 3.640 3.080 2.440
897.590 3.560 3.080 2.440
897.868 3.560 3.080 2.440
898.145 3.640 3.080 2.520
898.423 3.240 2.280 2.440
898.702 3.720 2.680 2.520
898.979 3.640 3.000 2.440
899.257 3.560 3.000 2.360
899.535 3.480 3.160 2.280
899.813 3.320 3.320 2.680
900.090 3.160 4.040 1.800
900.369 3.240 3.640 2.680
900.646 3.160 3.640 2.760
900.941 3.320 3.480 2.600
901.219 3.240 3.400 2.600
901.497 3.320 3.720 2.600
901.775 3.160 3.560 2.760
902.052 3.240 3.400 2.600
902.331 3.400 3.560 2.680
902.608 3.240 3.320 2.680
902.886 3.560 3.160 3.000
903.164 3.560 2.840 3.000
903.442 3.640 2.760 3.000
903.719 3.640 2.840 2.840
903.998 3.400 2.600 2.920
904.275 3.640 3.480 3.480
904.560 3.400 2.600 3.480
904.837 3.400 2.760 3.400
905.115 3.320 2.600 3.480
905.393 3.320 2.600 3.480
905.671 3.320 2.680 3.480
905.948 3.320 2.840 3.880
906.227 3.160 2.680 3.480
906.504 2.840 2.920 3.800
906.791 2.360 2.760 3.720
907.069 2.280 3.080 3.640
907.347 2.040 2.840 3.400
907.625 1.720 3.080 3.240
907.902 1.480 3.080 3.000
908.181 1.560 2.840 3.080
908.465 1.560 2.760 3.160
908.743 1.880 2.360 3.080
909.020 1.800 2.360 3.160
909.298 1.800 2.280 3.160
909.587 1.880 2.600 3.400
909.864 1.640 2.680 3.320
910.142 1.720 2.680 3.400
910.420 1.800 2.680 3.240
910.698 1.880 2.520 3.320
910.975 1.880 2.520 3.320
911.253 1.640 2.680 3.240
911.531 1.720 2.600 3.160
911.809 1.560 2.680 3.240
912.093 1.720 2.920 3.320
912.371 1.720 2.920 3.240
912.648 1.800 3.080 2.840
912.927 1.720 3.000 2.920
913.204 1.720 3.160 3.000
913.482 1.720 3.080 3.000
913.759 1.720 3.000 2.920
914.038 1.640 3.080 3.000
914.315 1.800 3.000 2.920
914.593 1.640 3.080 3.000
914.870 1.480 3.000 2.920
915.149 1.800 2.440 2.920
915.427 1.640 2.520 3.000
915.704 1.640 2.680 2.760
915.983 1.560 2.840 2.600
916.260 1.640 2.760 2.440
916.538 1.640 2.840 2.440
916.816 2.040 2.840 2.680
917.094 1.400 3.000 2.680
917.371 1.800 3.000 2.840
917.649 1.720 3.080 3.080
917.927 1.720 3.080 3.000
918.205 1.800 3.000 3.000
918.482 1.720 3.000 3.080
918.760 1.720 3.080 3.000
919.038 1.720 3.080 3.080
919.316 1.720 3.080 2.920
919.600 1.720 3.080 2.920
919.878 1.720 3.080 3.080
920.155 1.800 3.000 3.160
920.442 1.720 3.080 3.160
920.720 1.480 3.160 2.760
920.998 1.720 3.160 2.600
921.276 1.640 3.320 2.680
921.553 1.800 3.320 2.680
921.831 1.320 3.400 3.240
922.109 2.680 2.440 3.240
922.387 1.640 2.600 3.000
922.664 1.720 2.360 3.080
922.942 1.720 2.040 3.000
923.226 1.880 2.360 2.440
923.504 1.640 2.520 2.520
923.782 1.880 2.440 2.360
924.060 1.640 2.040 2.440
924.337 1.560 2.520 2.600
924.615 1.560 2.600 2.520
924.893 1.560 2.680 2.280
925.171 1.560 2.760 2.520
925.448 1.640 3.000 2.440
925.726 1.880 3.240 2.440
926.015 1.880 3.320 2.360
926.292 1.960 3.400 2.280
926.570 2.120 3.160 2.440
926.847 2.360 3.320 2.200
927.132 1.960 3.160 1.880
927.409 2.280 3.240 2.120
927.688 1.800 2.840 1.720
927.965 2.040 3.000 1.800
928.243 1.800 2.840 2.120
928.520 1.800 3.240 2.200
928.799 1.800 3.160 2.040
929.076 1.880 3.160 2.280
929.354 1.640 3.000 1.960
929.631 1.560 3.240 1.800
929.909 1.800 2.840 1.880
930.187 1.480 2.680 2.040
930.465 1.640 2.520 2.200
930.750 1.080 2.920 1.800
931.027 1.640 2.200 2.680
931.305 1.800 2.360 3.320
931.582 2.280 2.520 3.240
931.860 1.560 1.880 3.640
932.138 1.560 2.200 2.680
932.416 1.800 2.520 3.480
932.693 1.800 2.280 3.160
932.971 1.640 2.040 3.000
933.249 1.720 1.960 3.240
933.527 1.480 2.040 3.400
933.804 1.880 2.120 3.560
934.082 1.960 2.520 3.240
934.359 1.720 2.520 2.680
934.644 1.880 2.440 2.840
934.921 1.640 1.800 2.280
935.200 1.720 1.960 2.280
935.477 1.000 1.080 1.560
935.755 1.720 2.120 2.360
936.032 1.640 2.200 2.600
936.311 1.640 2.120 2.520
936.588 1.560 2.680 2.840
936.866 1.400 2.680 3.000
937.144 1.960 2.360 2.120
937.421 1.800 2.360 2.280
937.700 1.560 2.600 2.520
937.977 1.560 2.760 2.520
938.262 1.400 2.520 2.120
938.539 2.120 2.920 3.000
938.817 1.720 3.320 2.680
939.094 1.240 2.600 2.280
939.373 1.880 2.760 2.440
939.650 1.400 2.680 2.040
939.928 1.640 2.680 2.360
940.205 1.480 2.760 2.200
940.484 1.560 2.680 2.440
940.761 1.320 3.400 2.440
941.039 1.640 3.160 2.280
941.316 1.720 3.160 2.600
941.595 2.680 2.360 2.360
941.872 1.720 3.240 2.200
942.176 2.040 2.520 3.160
942.454 1.640 3.320 2.760
942.731 1.720 2.920 2.680
943.009 1.800 3.000 2.840
943.288 1.720 3.080 2.840
943.565 1.800 3.160 2.680
943.843 1.720 3.240 2.920
944.120 2.040 3.400 3.240
944.398 2.120 3.400 3.240
944.675 1.960 3.320 3.320
944.954 2.040 3.320 3.240
945.231 2.040 3.400 3.160
945.509 2.040 3.400 3.160
945.793 2.120 3.480 3.000
946.071 2.040 3.560 2.840
946.348 1.960 3.400 3.240
946.626 1.960 3.560 2.920
946.904 2.040 3.400 3.080
947.182 2.040 3.480 3.080
947.459 1.960 3.560 3.080
947.737 1.720 3.320 3.000
948.014 1.800 3.160 2.760
948.293 1.880 2.760 2.600
948.570 1.560 2.520 2.440
948.848 1.320 2.760 2.680
949.125 1.560 3.080 2.600
949.403 1.480 3.000 2.600
949.688 1.240 3.080 2.600
949.965 1.720 2.680 2.760
950.244 1.720 2.760 2.360
950.521 1.720 3.000 2.520
950.799 1.640 3.400 2.440
951.076 1.640 3.400 2.760
951.354 1.800 3.080 2.600
951.631 1.640 2.760 2.120
951.910 1.640 3.000 2.520
952.187 1.560 2.920 2.520
952.465 1.240 2.840 2.600
952.742 1.320 2.440 2.120
953.020 1.400 2.360 2.440
953.304 1.800 2.200 2.600
953.582 1.800 1.960 2.600
953.860 1.960 1.800 2.600
954.138 2.120 1.960 2.600
954.415 1.880 1.640 2.120
954.693 2.040 1.880 2.360
954.970 1.800 1.800 2.200
955.249 2.040 1.880 2.280
955.536 1.720 2.040 2.440
955.813 1.720 2.200 2.440
956.091 1.960 2.200 2.600
956.368 1.560 2.280 2.360
956.646 1.560 2.360 2.520
956.924 1.720 2.280 2.440
957.208 1.640 2.360 2.280
957.485 1.640 2.200 2.360
957.764 1.960 1.800 2.360
958.041 1.960 1.800 2.520
958.329 1.880 1.800 2.520
958.607 1.880 1.800 2.840
958.885 2.040 1.880 2.920
959.163 1.960 1.880 2.840
959.440 1.640 1.800 3.000
959.718 2.040 2.440 3.480
959.995 2.280 2.520 3.720
960.274 2.040 2.280 3.640
960.551 2.120 2.440 3.640
960.987 2.200 2.520 3.640
961.265 2.200 2.600 3.640
961.542 2.120 2.760 3.640
961.820 2.120 2.680 3.640
962.097 2.040 2.600 3.640
962.375 2.280 2.360 3.800
962.653 2.680 2.600 3.720
962.931 2.600 2.200 3.800
963.208 2.760 2.680 3.560
963.486 2.760 2.680 3.800
963.763 2.280 2.760 3.400
964.042 2.040 2.520 3.320
964.319 2.040 2.840 3.960
964.597 2.440 2.760 3.880
964.882 2.680 2.600 3.960
965.159 2.760 2.840 3.480
965.437 2.840 2.920 3.800
965.715 2.920 3.000 3.560
965.993 2.920 2.680 3.720
966.271 2.920 2.920 3.720
966.549 3.720 1.960 3.000
966.827 3.640 2.200 2.600
967.105 3.640 2.280 2.600
967.382 3.560 2.360 3.000
967.661 3.640 1.960 3.160
967.938 3.400 2.920 3.400
968.216 3.160 3.160 3.640
968.500 3.160 3.080 3.560
